STCOFIPS,AVLN_AFREQ,CFLD_AFREQ,CWAV_AFREQ,DRGT_AFREQ,ERQK_AFREQ,HAIL_AFREQ,HWAV_AFREQ,HRCN_AFREQ,ISTM_AFREQ,LNDS_AFREQ,LTNG_AFREQ,RFLD_AFREQ,SWND_AFREQ,TRND_AFREQ,TSUN_AFREQ,VLCN_AFREQ,WFIR_AFREQ,WNTW_AFREQ,AVLN_RISKR,CFLD_RISKR,CWAV_RISKR,DRGT_RISKR,ERQK_RISKR,HAIL_RISKR,HWAV_RISKR,HRCN_RISKR,ISTM_RISKR,LNDS_RISKR,LTNG_RISKR,RFLD_RISKR,SWND_RISKR,TRND_RISKR,TSUN_RISKR,VLCN_RISKR,WFIR_RISKR,WNTW_RISKR,AVLN_AFREQ_missing,ST,STATE,ST_ABBR,STCNTY,COUNTY,LOCATION,AREA_SQMI,E_TOTPOP,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EP_NOINT,EP_AFAM,EP_HISP,EP_ASIAN,EP_AIAN,EP_NHPI,EP_TWOMORE,EP_OTHERRACE
01081,NA,NA,0,55.80714868596432,3.03127013024e-4,2.820957981930735,0.371517027863777,0.097400944653402,0.515263138492416,0.01,63.316853937425655,0.833333333333333,1.045140815044915,0.457605049366029,NA,NA,7.1338582166e-5,0.371517027863777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01081,Lee County,"Lee County, Alabama",607.54395844205,175126,27,3.8,27.3,8.3,8.6,12.7,20.9,13.2,6.4,1.3,33.1,12.7,14.6,2.2,4.8,4.2,13.9,22.1,3.9,4.3,0.1,0,2.3,0.3
01083,NA,NA,0.123839009287926,23.516586377574864,0.001410936858945,4.583100922999342,0.681114551083594,0.02922665997738,0.859011208461074,0.01,82.48809331672823,2.125,6.269778973882516,0.56726686967762,NA,NA,1.0218073652e-5,1.05263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01083,Limestone County,"Limestone County, Alabama",563.403172003832,104199,18.4,4.1,16.7,12.7,8.2,15.4,22.1,14.3,5.3,1,25.3,3.6,10.4,1.7,3.1,2.9,12.1,13,6.3,1.8,0.4,0.1,3.6,0.1
01085,NA,NA,0,25.101339741595755,4.60551882149e-4,2.027465348332601,0.371517027863777,0.085588162514967,0.40202350451993,0.01,78.57532484333892,0.666666666666667,1.390094415266669,0.573592940139576,NA,NA,3.3619708308e-5,0.309597523219814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01085,Lowndes County,"Lowndes County, Alabama",716.08479824125,10153,45,7.5,36.2,16.7,8.9,19.4,22,22.4,10.5,0,75.4,0,35.7,1.7,11.1,1.4,38.5,74.8,0.2,0,0,0,0.5,0
01087,NA,NA,0,53.0031345655746,4.48418083878e-4,2.722464047702501,0.371517027863777,0.100722156241267,0.494793610247483,0.01,67.73988505536339,0.416666666666667,1.226363676970617,0.480188036717383,NA,NA,8.0895005243e-5,0.309597523219814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01087,Macon County,"Macon County, Alabama",608.664937645098,19198,36.7,12.5,24.7,17.3,11.1,20.2,16.6,18.4,10.1,0.4,83.9,5,19.1,1.4,10.8,13.6,28.6,78.8,2.4,0.4,0,0,2.2,0.1
01089,NA,NA,0.123839009287925,26.563768283311266,0.001123976028489,4.750550281070942,0.681114551083594,0.024042006890618,0.8632452268494,0.01,81.35631931148453,3.625,6.089417892704709,0.850791237287124,NA,NA,1.0099634698e-5,1.238390092879257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01089,Madison County,"Madison County, Alabama",801.601030987184,389781,17.8,4.2,21.4,7.8,7.8,15.4,21.5,13.5,6.9,1.1,36.5,10.2,3.8,1.3,4.1,2.8,9.8,24.3,5.3,2.4,0.4,0,3.8,0.3
01091,NA,NA,0,17.86188628785118,6.35735698635e-4,2.268418662690682,0.371517027863777,0.115726741923806,0.507977785489829,0.01,86.02791736664896,0.541666666666667,1.630272010808157,0.721674739190949,NA,NA,3.5123479752e-5,0.619195046439628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01091,Marengo County,"Marengo County, Alabama",976.897951756138,19180,32.5,2.8,22.1,10.9,9.3,19.9,22.7,22.6,7.7,0,55.5,2.1,28.5,0.3,8.6,1.4,22.6,50.8,2.8,0.8,0.2,0,0.8,0
01093,NA,NA,0,16.45291845792604,0.00103349585098,4.607267264231775,0.371517027863777,0.037299263167446,0.705743106659075,0.01,88.71185807922355,0.875,3.73802115957866,0.79242519952623,NA,NA,3.433982939e-5,0.990712074303403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01093,Marion County,"Marion County, Alabama",742.342895258324,29203,30.1,6.5,21,19.4,11,20.9,21.1,25.7,3.4,0.3,9.2,1.4,21.7,2.7,5,2.2,24.3,3.8,2.7,0.3,0.1,0,2.3,0
01095,NA,NA,0.123839009287926,29.221400477081573,9.75620708145e-4,5.216292226497052,0.371517027863777,0.032132771415911,0.759404903893888,0.01,70.67101345341923,1.75,4.974127667142573,0.59049984688952,NA,NA,2.245222987e-5,1.238390092879259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01095,Marshall County,"Marshall County, Alabama",565.844771784966,97923,26.6,3.8,20.6,15.6,11.1,17.2,25.2,14.1,7.6,3.4,20.9,1.9,13.2,1.6,4.8,1.3,12.6,2.7,15.1,0.6,0.1,0.1,2.1,0.2
01097,NA,4.768538049208964,0,12.557307727258094,3.78252155075e-4,1.819886934216595,0.941126990210038,0.262145716070947,0.55028030612268,0.010667281277682,156.40070495356784,3.625,1.903567310858082,0.7768409519705,NA,NA,0.002546159533125,0.183967041417269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01097,Mobile County,"Mobile County, Alabama",1229.37353451279,413878,28.3,5.9,28.3,11.9,11.3,16.7,23.2,13.8,7.9,0.9,44.2,10.1,7.2,1.9,6.7,1.9,16.7,36,3,2,0.4,0,2.4,0.3
01099,NA,0.01,0,14.13592998953213,3.26181421503e-4,1.748358766392997,0.561349308852521,0.142296558914473,0.179034246324794,0.01,101.7598837762148,0.75,1.838361883956859,0.627595596534069,NA,NA,4.63502361708e-4,0.248691719612881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01099,Monroe County,"Monroe County, Alabama",1025.668254070748,19816,34.2,12.2,21.6,16.3,11,21,21.1,16.4,5.4,0.1,46.3,1.4,20.5,1.9,6.3,1.3,38.6,42.3,0.2,0.2,1.3,0.1,2.2,0
01101,NA,NA,0,35.29052257811722,5.42773916342e-4,2.244978749820862,0.371517027863776,0.087361078673557,0.41554347518097,0.01,74.60077195026983,1.458333333333333,1.367890522106201,0.642320571695215,NA,NA,5.6502381724e-5,0.309597523219815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01101,Montgomery County,"Montgomery County, Alabama",785.354384698108,228132,30,6.8,30.4,12,10.6,15.6,23.6,16.4,12,1.4,68.4,9.1,3.8,2.4,6.9,3.5,13.1,58.9,3.8,3.3,0.1,0,2.2,0.1
01103,NA,NA,0.123839009287926,25.825640030108456,0.00107146480014,5.038419133434294,0.681114551083591,0.035029906227288,0.739863536484376,0.01,75.52423179825556,2.333333333333333,5.607642728189875,0.652670812931252,NA,NA,1.1609670274e-5,1.114551083591336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01103,Morgan County,"Morgan County, Alabama",579.66865659559,123102,23.4,4.2,19.1,14.8,11,17.9,22.9,16.7,5.8,2.5,25.7,5.1,10.3,2.5,5.1,1.7,18.4,12.9,8.8,0.5,0.2,0,3,0.3
01105,NA,NA,0,24.539244144575513,6.89484728999e-4,2.767144086756911,0.371517027863777,0.077108551086491,0.228539882682698,0.01,78.49646453470362,0.375,1.287163837495728,0.528963240910562,NA,NA,6.262617343e-5,0.619195046439629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01105,Perry County,"Perry County, Alabama",719.669495078502,8479,49.2,15.7,26.4,20.4,6.6,20.5,21.1,25.2,12,0,71.6,0.5,29.4,0.4,10.4,10.9,34,70.1,1,0,0,0,0.6,0
01107,NA,NA,0,20.139607379754416,9.66581341029e-4,3.647859432203036,0.371517027863777,0.070171875183291,0.784738846367191,0.01,98.29213454536932,0.583333333333333,1.967409458953513,0.855227416647206,NA,NA,2.0426185792e-5,0.804953560371517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01107,Pickens County,"Pickens County, Alabama",881.407176158488,18925,33.6,5.3,22.1,15.1,8.5,19.4,19.3,24.1,8.1,1.8,46.4,2.3,24.3,1,7.8,8.9,24.8,39.2,5.2,0.1,0.2,0,1.7,0.1
01109,NA,NA,0,32.140603444387075,2.49274922954e-4,1.902807147228384,0.371517027863777,0.126403578169794,0.297082900984174,0.01,75.08314478062938,0.5,1.657083993766815,0.581752862048242,NA,NA,2.1559992519e-5,0.185758513931889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01109,Pike County,"Pike County, Alabama",672.066658261638,32997,34,4.9,30.5,12.1,8.9,15.3,18.9,15.1,7.7,0.8,44.7,5.4,24.4,0.9,6.7,7.2,23.9,37.2,2.4,2,0.3,0,2.7,0
01111,NA,NA,0,47.46504269871174,4.26974044526e-4,4.647941227441564,0.371517027863778,0.06431659663,0.483472279642531,0.01,71.24362035238224,0.875,1.560481742725512,0.433756652402322,NA,NA,3.63857573119e-4,0.990712074303404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01111,Randolph County,"Randolph County, Alabama",580.550055260516,22179,27.2,3.2,18.7,18,8.4,20.9,20.9,19,7.5,0.2,25.4,0.9,27.1,1.2,5.3,2.6,19.8,19,3,0.3,0.1,0,2.6,0.4
01113,NA,NA,0,51.327004754598306,3.88485399873e-4,2.476875942057088,0.371517027863777,0.098656599286025,0.507324631585831,0.01,65.76642126088645,0.708333333333333,1.135935337244239,0.474424774197171,NA,NA,4.3260611216e-5,0.247678018575851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01113,Russell County,"Russell County, Alabama",641.18124962449,58849,32,6.5,33.1,14.8,11.7,14.9,24.1,21,10,0.6,55.9,4.8,13.2,1,8.8,1,25,44.5,5.9,0.8,0.1,0.1,3.6,1
01115,NA,NA,0,28.93975441313508,8.19313594904e-4,4.892029531034515,0.371517027863778,0.042155688037753,0.367719997892193,0.01,103.47827689263957,1,3.157665662794347,0.62158325148039,NA,NA,1.6666745296e-5,0.990712074303406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01115,St. Clair County,"St. Clair County, Alabama",631.570094778216,91719,16.5,4.3,17.9,12.7,8.2,17.4,22.3,16.3,5.4,0.1,15.4,1.1,21.6,1.7,3.3,2.2,10.4,9.6,2.5,0.4,0.3,0.1,2.1,0.3
01117,NA,NA,0,31.564180666626175,8.60744231388e-4,3.979649001401405,0.371517027863777,0.059660505514556,0.401778348437401,0.014597474352823,96.6188271279583,1.5,1.945995662657617,0.771359337157516,NA,NA,1.7197510291e-5,0.928792569659444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01117,Shelby County,"Shelby County, Alabama",785.43970011264,223916,11.6,3.1,18.9,6.2,6.4,16.2,22.8,12,5,1.3,24.1,7.1,7.8,1,2.6,1.6,7.1,13,5.9,2,0.1,0,2.6,0.5
01119,NA,NA,0,13.64796821673017,8.42583331897e-4,3.154400045315704,0.371517027863777,0.092844012887451,0.627076450963079,0.01,94.90801281679379,0.75,2.08348830872059,0.820374252750395,NA,NA,6.9296954817e-5,0.681114551083591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01119,Sumter County,"Sumter County, Alabama",903.82575287933,12196,44.1,8.2,26.9,11.2,9.7,18.6,18.9,20.3,10.9,0.5,74.8,2.1,31.9,1.3,7.7,11,30.1,72.3,0.7,0.3,0.1,0,1.5,0
01121,NA,NA,0,31.766885128573563,6.93217217878e-4,4.410385655475737,0.371517027863776,0.055336392509974,0.371070638803484,0.01,93.51469713583805,1,2.12244405307255,0.668517239544549,NA,NA,2.1933461009e-5,0.990712074303406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01121,Talladega County,"Talladega County, Alabama",736.8166397262399,81105,29.7,8.4,23.4,16.8,9.4,18.6,20.7,21.5,9.2,0.6,37.7,1.9,25.6,1.7,7.7,4.6,16,31.8,2.5,0.4,0.2,0,2.8,0
01123,NA,NA,0,54.783044050692816,4.3236232658e-4,3.506241768936943,0.371517027863776,0.083340728838814,0.462072744256019,0.01,69.98885057422162,0.625,1.278770580855901,0.579196489551784,NA,NA,1.79466987879e-4,0.619195046439628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01123,Tallapoosa County,"Tallapoosa County, Alabama",716.527319782102,41251,27.4,10.4,19.9,18.1,9.5,22.3,20.4,20.8,8.8,1,31.4,3.9,16.7,1.4,6.9,1.9,20.1,26.5,2.4,0.5,0.1,0,1.8,0.1
01125,NA,NA,0,26.208650341246702,9.322701775e-4,3.732286885428509,0.371517027863776,0.060973236523527,0.517183894802778,0.010798665583249,91.28920197044683,1.916666666666667,1.866346042777476,1.271661363541471,NA,NA,4.3357298729e-5,0.866873065015485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01125,Tuscaloosa County,"Tuscaloosa County, Alabama",1320.847235790182,231558,25.9,5.5,27.3,9.4,6.7,13.6,20.4,12.5,7.5,0.7,39.5,16.9,8.9,1.7,5.7,5.7,13.7,32,4,1.6,0.1,0,1.8,0.1
01127,NA,NA,0,24.07888999198823,0.001020969376914,4.743065819669905,0.371517027863777,0.040659422827564,0.454482416803061,0.01,98.5938168000314,1.125,3.701451888018704,0.915257509719208,NA,NA,6.1686901166e-5,0.86687306501548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01127,Walker County,"Walker County, Alabama",791.029446257604,64978,28,5.7,18.1,17.3,12.1,19.6,22.2,24.3,6.1,0.5,12.4,0.8,28.6,1.4,4.7,1.6,19.6,6,2.9,0.2,0.2,0,2.8,0.4
01129,NA,0.01,0,12.545345923220758,4.31875961767e-4,2.400102604170693,0.691352495927864,0.211991977223972,0.445170640715746,0.01,116.21448822821891,0.875,2.270310200690731,0.764125555204693,NA,NA,0.001398040032536,0.374293011723032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01129,Washington County,"Washington County, Alabama",1080.254933979568,15434,30.2,6.3,15,11.7,9.2,19.8,20.6,15.6,5.2,0,34.7,0,27,1.3,4.1,0.9,28.3,23.4,1.7,0.4,6.8,0,2.3,0.1
01131,NA,NA,0,20.164875698191945,4.27533406443e-4,1.845264501367378,0.557275541795666,0.115154761080663,0.240444281951157,0.01,83.62587389584378,0.375,1.496386456813953,0.547697252970362,NA,NA,4.1481802584e-5,0.371517027863777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01131,Wilcox County,"Wilcox County, Alabama",887.857208524916,10441,44.2,10.7,24.1,22.3,9.4,20.8,23,21.2,11.2,0.5,72.6,0.1,37.7,2.7,13.6,2,27,70.2,0.2,0,0.1,0,2.1,0
01133,NA,NA,0,21.937647106184414,9.97571292518e-4,4.982764142321889,0.371517027863777,0.033072420264649,0.554712471046824,0.01,84.23418550685227,0.625,4.667261861478221,0.697549751425372,NA,NA,5.9130521874e-5,0.990712074303404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,Alabama,AL,01133,Winston County,"Winston County, Alabama",612.99772448194,23655,29.4,4.4,18.6,20,11.3,21.7,20.2,22.5,5.7,0.9,7.7,1.1,30.3,1.3,5.3,1.7,22.8,1.1,3.2,0.4,0.2,0,2.7,0
02013,0.01666666666,0,0,0,0.034223603602481,0,0,NA,0.031521728571793,NA,NA,0,0,0.00891777429338,0.276354797083327,0.009666794863989,9.999999747e-6,4.531288686887479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,02,Alaska,AK,02013,Aleutians East Borough,"Aleutians East Borough, Alaska",6985.230948336366,3407,23.7,4.4,15.7,19,39.7,11.6,12.2,10.4,6.7,14.5,84.3,3.6,6.9,5.1,25,36.3,42.3,5,11.9,19.8,36.6,0.3,10.1,0.4
02016,NA,0,0,0,0.061974254165441,0,0,NA,0.047633793550135,NA,NA,0,0,1.41883688393e-4,0.955140809309674,0.01012284531371,0,2.704303536901619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,02,Alaska,AK,02016,Aleutians West Census Area,"Aleutians West Census Area, Alaska",4393.024164308652,5219,15.4,3,12.6,10.5,17.2,6.3,17,7.5,3.7,10,76.6,19,2,10.2,9.9,29.1,22.3,3.9,15.4,40.5,8.2,3.5,5.2,0
02020,0.45,0.012,0,1.590909090909093,0.011198004123254,0.019031167438135,0,NA,0.016656717700144,NA,NA,0.333333333333333,0,5.4149232527e-5,0.001542131766637,1.26821111e-7,2.23332077587e-4,3.048506181266625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,02,Alaska,AK,02020,Anchorage Municipality,"Anchorage Municipality, Alaska",1706.885130116816,290674,15.8,5.2,24.6,5.8,10.5,12,23.9,11.2,6,2.1,44.8,11.8,3.9,4.5,5.7,2.6,6.3,5.1,9.7,9.6,7,2.9,9.8,0.7
02050,0.01666666666,0,0.114660626031439,0,0.003095545461132,0.001231851532082,0,NA,0.016257904460714,NA,NA,0.666666666666667,5.89111317703e-4,0.114463388900525,NA,1.36553874857e-4,0.002228705677598,5.754243827972381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,02,Alaska,AK,02050,Bethel Census Area,"Bethel Census Area, Alaska",40627.12131254913,18538,39.5,16.2,17.2,17.3,14,7.7,34.8,11.5,8.2,1.3,91.2,4.8,3.8,33.7,61.9,6.1,22.7,1.2,2.2,1.4,82.4,0.2,3.9,0
02060,NA,0,0,0,0.015080512960876,0,0,NA,0.024962961832531,NA,NA,0,0,1.5581445654e-5,NA,5.96072366866e-4,3.90836785978e-4,4.988915853850451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,02,Alaska,AK,02060,Bristol Bay Borough,"Bristol Bay Borough, Alaska",481.980356754412,854,10.5,2.7,7.4,5,19.1,12.6,19.1,14.9,2.2,0,55.6,2.3,6.5,4.6,10.2,15,22.2,0.4,8.7,5.6,30.1,2,7.6,1.3
02063,0.01,0.012,0.005853399692659,0,0.015616131697688,0.002170425439539,0,NA,0.023184337277224,NA,NA,0.01,0,2.64025511143e-4,0.052755640335417,6.66578037e-6,9.999999747e-6,3.529013728200642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,02,Alaska,AK,02063,Chugach Census Area,"Chugach Census Area, Alaska",9529.842764305977,7000,10.6,8.8,20.1,5.5,14.7,13.2,21.7,15.9,5.4,1.7,29.5,10.1,15.6,5.6,5.7,3.6,11.1,1.6,5.9,6.8,5.3,1.3,6.8,1.7
02066,0.01,0,7.61469561431e-4,0,0.009052345993468,0.001790608917844,0,NA,0.01489,NA,NA,0,0,7.01783558e-4,0.004501,5.84760437428e-4,7.64268855297e-4,0.995273427092247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,02,Alaska,AK,02066,Copper River Census Area,"Copper River Census Area, Alaska",24692.124676742384,2614,21.4,6.5,13.3,7.6,19.6,17.2,26.5,19,6.1,0,47.6,1.1,8.2,2.4,7,0.9,22.5,0,6.5,0.5,33.9,0,6.7,0
02068,0.16666666666,NA,0.207956580800088,0,0.012049838301016,0.002109872007218,0,NA,0.014890034470422,NA,NA,0,0,4.06772541218e-4,NA,NA,0.005286684099319,3.18859022482802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,02,Alaska,AK,02068,Denali Borough,"Denali Borough, Alaska",12641.043411541365,2101,9.3,1.9,15.6,3.3,3,14.1,12.9,11.5,1.3,0.4,24.8,3.2,6.7,4,3.2,42.6,17.1,2.3,1.7,3.5,3,0,12.9,1.4
02070,0.01666666666,0.01,0,0,0.003263140590285,0.001223566912619,0,NA,0.016231189284655,NA,NA,0.166666666666667,1.62244038e-7,6.08630621316e-4,0.004868630152269,NA,2.63281321565e-4,4.325424859594682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,02,Alaska,AK,02070,Dillingham Census Area,"Dillingham Census Area, Alaska",18333.985995200583,4854,27.3,11.3,16.9,11.9,18.1,11.7,30.2,11.3,11.6,1.7,85.7,3,1,28.1,36.2,8.5,24.3,1.6,3.3,1.6,70,0.1,9.1,0
02090,NA,NA,0.177180061901141,0,0.006318468165455,6.57840530935e-4,0,NA,0.013387254672213,NA,NA,1.125,0,2.36837715669e-4,NA,NA,0.009973681395526,3.409528254118499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,02,Alaska,AK,02090,Fairbanks North Star Borough,"Fairbanks North Star Borough, Alaska",7334.71727288966,96299,13.4,5.5,24.6,5.3,8.6,11.8,23.8,12.6,5.6,0.8,32.2,8.5,2.6,4.8,4.8,4.2,10,3.9,8.3,3.1,6.7,0.7,9,0.5
02100,0.05,0,0,0,0.008706919978858,0,0,NA,0.017007342340061,NA,NA,0.01,0,7.5402583089e-5,0.015424698829056,NA,1.510534773e-5,14.682968048576424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,02,Alaska,AK,02100,Haines Borough,"Haines Borough, Alaska",2343.39163124341,2079,15,4.3,24.4,2.3,9.1,21.6,30.2,15.1,1,0,27.2,1.6,6.7,5.2,9,2.8,16.3,0,8.2,3.3,6.2,0,9.5,0
02105,0.05,0.012,0,0,0.0130790261616,0,0,NA,0.021494576921038,NA,NA,0.208333333333333,0,2.24511020152e-4,0.11046808039741,NA,9.999999747e-6,4.784969757417215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,02,Alaska,AK,02105,Hoonah-Angoon Census Area,"Hoonah-Angoon Census Area, Alaska",6555.255008573408,2329,24.2,14,15.7,6,19.5,24,13.3,19.9,2.1,0.6,50.3,1.1,5.7,2.3,33.1,6.7,39.2,0,9.9,0.8,27.9,0.2,11.5,0
02110,0.05,0.012,0,0,0.007110488735653,0,0,NA,0.017151746862951,NA,NA,0.166666666666667,0,6.6850519988e-5,0.035486614929431,NA,1.0578885454e-5,7.588480080629358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,02,Alaska,AK,02110,Juneau City and Borough,"Juneau City and Borough, Alaska",2704.024222079022,32108,12.3,4.5,20,4.6,6.9,14.8,20.6,11.5,4.9,1,38.2,14,7.8,2.9,9.6,1.9,8,1,7.2,6.8,9.2,1.4,12.2,0.4
02122,0.46666666666,0.012,0,0.356591850034426,0.015529139310979,0.009065685388836,0,NA,0.022519320385974,NA,NA,0.791666666666667,0,4.82983837287e-4,0.037119357782343,0.006799952267665,0.00206117974035,3.285097168724405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,02,Alaska,AK,02122,Kenai Peninsula Borough,"Kenai Peninsula Borough, Alaska",16017.416591517627,59235,19.1,7.2,22.3,5.8,12.7,18.6,22.1,15.5,4.3,0.4,22,2.5,4.2,4.4,4.8,2.7,14.2,0.6,4.4,1.7,7.4,0.4,6.8,0.7
02130,NA,0,0,6.681818181818181,0.011516663440598,0,0,NA,0.02006881290478,NA,NA,0.041666666666667,0,1.56221281226e-4,0.048366878729596,4.1992241912e-5,1.0026528256e-5,4.590482896298366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,02,Alaska,AK,02130,Ketchikan Gateway Borough,"Ketchikan Gateway Borough, Alaska",4856.930013465606,13910,16.6,4.1,25.6,5.3,9.4,16.7,21,14.1,4.6,0.7,38.1,11.6,3.3,3.9,11.8,2,10.4,0.6,5.6,8.4,14,0.2,8.9,0.3
02150,NA,0,0,0,0.021541714338639,0,0,NA,0.02664180203244,NA,NA,0,0,2.29494837286e-4,0.096765930238645,0.00127690590278,2.5073374797e-5,2.007499726871592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,02,Alaska,AK,02150,Kodiak Island Borough,"Kodiak Island Borough, Alaska",6689.477470007052,13065,15,5.7,16.6,8.8,12.9,12.3,24,9.2,4.4,7.2,54,10,4.1,11.8,8.9,3.2,9.4,0.8,8.8,22.7,11.4,0,10,0.4
